"","X.1","match_id","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id.1","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction","gametime"
"1",16,12404,310595,69,"SavedShot",0.955999984741211,0.422999992370605,0.0631053447723389,"Niclas Füllkrug","h",6098,"OpenPlay",2019,"Head",12404,"Werder Bremen","Fortuna Duesseldorf",1,3,"2019-08-17 14:30:00","Davy Klaassen","Chipped",23
"2",20,12404,310603,85,"SavedShot",0.870999984741211,0.494000015258789,0.0492823235690594,"Niclas Füllkrug","h",6098,"SetPiece",2019,"Head",12404,"Werder Bremen","Fortuna Duesseldorf",1,3,"2019-08-17 14:30:00","Davy Klaassen","Chipped",23
"3",21,12404,310604,86,"BlockedShot",0.84,0.512999992370605,0.0548768043518066,"Niclas Füllkrug","h",6098,"OpenPlay",2019,"LeftFoot",12404,"Werder Bremen","Fortuna Duesseldorf",1,3,"2019-08-17 14:30:00",NA,"None",23
"4",23,12404,310606,88,"SavedShot",0.858000030517578,0.420999984741211,0.0207658726722002,"Joshua Sargent","h",7295,"OpenPlay",2019,"Head",12404,"Werder Bremen","Fortuna Duesseldorf",1,3,"2019-08-17 14:30:00","Nuri Sahin","Chipped",6
"5",24,12404,310607,93,"SavedShot",0.895,0.372999992370605,0.0584683157503605,"Joshua Sargent","h",7295,"OpenPlay",2019,"RightFoot",12404,"Werder Bremen","Fortuna Duesseldorf",1,3,"2019-08-17 14:30:00","Niclas Füllkrug","HeadPass",6
"6",17,12405,310642,80,"Goal",0.88,0.580999984741211,0.428948521614075,"Lucas Höler","h",6475,"OpenPlay",2019,"RightFoot",12405,"Freiburg","Mainz 05",3,0,"2019-08-17 14:30:00","Nils Petersen","TakeOn",24
"7",38,12405,310645,87,"MissedShots",0.76,0.472000007629395,0.0264876522123814,"Levin Öztunali","a",118,"OpenPlay",2019,"LeftFoot",12405,"Freiburg","Mainz 05",3,0,"2019-08-17 14:30:00","Aarón Martín","Pass",18
"8",19,12406,310669,83,"BlockedShot",0.926999969482422,0.681999969482422,0.0375789776444435,"Mario Götze","h",422,"FromCorner",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Jadon Sancho","Cross",11
"9",18,12406,310668,81,"Goal",0.929000015258789,0.47,0.49899885058403,"Julian Brandt","h",261,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Axel Witsel","Chipped",21
"10",17,12406,310666,71,"MissedShots",0.935,0.375,0.447835773229599,"Achraf Hakimi","h",5197,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00","Axel Witsel","Throughball",21
"11",27,12406,310667,73,"BlockedShot",0.888000030517578,0.243999996185303,0.0132502736523747,"Marco Richter","a",6357,"SetPiece",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,"2019-08-17 14:30:00",NA,"Aerial",29
"12",14,12408,310718,90,"SavedShot",0.815,0.542000007629394,0.0572329685091972,"Josip Brekalo","h",5353,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None",7
"13",15,12408,310720,92,"MissedShots",0.890999984741211,0.804000015258789,0.0682351291179657,"Josip Brekalo","h",5353,"DirectFreekick",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"Standard",7
"14",20,12408,310711,62,"MissedShots",0.978000030517578,0.395,0.0637205988168716,"Simon Terodde","a",6090,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None",27
"15",23,12408,310715,82,"BlockedShot",0.916999969482422,0.661999969482422,0.0438418798148632,"Simon Terodde","a",6090,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00","Jonas Hector","Chipped",27
"16",26,12408,310719,90,"Goal",0.91,0.485,0.342864692211151,"Simon Terodde","a",6090,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,"2019-08-17 14:30:00",NA,"None",27
"17",13,12409,310819,76,"SavedShot",0.785,0.629000015258789,0.0298355687409639,"Raffael","h",210,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"Dispossessed",12
"18",14,12409,310820,77,"BlockedShot",0.764000015258789,0.673000030517578,0.0132052293047309,"Raffael","h",210,"FromCorner",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"Aerial",12
"19",23,12409,310818,74,"BlockedShot",0.759000015258789,0.395,0.0183658376336098,"Fabian Reese","a",390,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,"2019-08-17 17:30:00",NA,"None",15
"20",14,12410,311121,84,"BlockedShot",0.833000030517578,0.562999992370605,0.080975241959095,"Sebastian Rode","h",228,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,"2019-08-18 14:30:00","Ante Rebic","Pass",24
"21",24,12410,311122,86,"MissedShots",0.916999969482422,0.469000015258789,0.295471847057343,"Ishak Belfodil","a",3834,"OpenPlay",2019,"OtherBodyPart",12410,"Eintracht Frankfurt","Hoffenheim",1,0,"2019-08-18 14:30:00","Pavel Kaderábek","Cross",18
"22",13,12411,311214,75,"MissedShots",0.770999984741211,0.701999969482422,0.039862472563982,"Sebastian Polter","h",7881,"OpenPlay",2019,"RightFoot",12411,"Union Berlin","RasenBallsport Leipzig",0,4,"2019-08-18 17:00:00","Sheraldo Becker","Pass",20
"23",10,12411,311210,62,"MissedShots",0.920999984741211,0.490999984741211,0.136658146977425,"Anthony Ujah","h",119,"OpenPlay",2019,"RightFoot",12411,"Union Berlin","RasenBallsport Leipzig",0,4,"2019-08-18 17:00:00","Robert Andrich","Rebound",43
"24",12,12411,311213,70,"MissedShots",0.759000015258789,0.569000015258789,0.0166597459465265,"Anthony Ujah","h",119,"OpenPlay",2019,"LeftFoot",12411,"Union Berlin","RasenBallsport Leipzig",0,4,"2019-08-18 17:00:00",NA,"None",43
"25",24,12411,311212,68,"Goal",0.971999969482422,0.527999992370605,0.659676909446716,"Christopher Nkunku","a",3300,"OpenPlay",2019,"RightFoot",12411,"Union Berlin","RasenBallsport Leipzig",0,4,"2019-08-18 17:00:00","Marcel Sabitzer","HeadPass",24
"26",25,12411,311215,79,"ShotOnPost",0.936999969482422,0.317999992370605,0.494342565536499,"Christopher Nkunku","a",3300,"OpenPlay",2019,"RightFoot",12411,"Union Berlin","RasenBallsport Leipzig",0,4,"2019-08-18 17:00:00","Emil Forsberg","TakeOn",24
"27",26,12411,311216,84,"SavedShot",0.930999984741211,0.357999992370605,0.387580037117004,"Christopher Nkunku","a",3300,"OpenPlay",2019,"RightFoot",12411,"Union Berlin","RasenBallsport Leipzig",0,4,"2019-08-18 17:00:00","Marcel Sabitzer","HeadPass",24
"28",12,12412,312188,92,"BlockedShot",0.899000015258789,0.580999984741211,0.0789258033037186,"Marco Höger","h",427,"SetPiece",2019,"LeftFoot",12412,"FC Cologne","Borussia Dortmund",1,3,"2019-08-23 19:30:00","Sebastiaan Bornauw","HeadPass",8
"29",13,12412,312189,92,"MissedShots",0.916999969482422,0.425,0.0383916608989239,"Simon Terodde","h",6090,"SetPiece",2019,"Head",12412,"FC Cologne","Borussia Dortmund",1,3,"2019-08-23 19:30:00",NA,"Aerial",34
"30",26,12412,312187,85,"Goal",0.965999984741211,0.535999984741211,0.604717433452606,"Achraf Hakimi","a",5197,"OpenPlay",2019,"Head",12412,"FC Cologne","Borussia Dortmund",1,3,"2019-08-23 19:30:00","Lukasz Piszczek","Cross",27
"31",22,12412,312182,66,"MissedShots",0.774000015258789,0.335999984741211,0.0226442683488131,"Julian Brandt","a",261,"OpenPlay",2019,"LeftFoot",12412,"FC Cologne","Borussia Dortmund",1,3,"2019-08-23 19:30:00","Lukasz Piszczek","Pass",27
"32",25,12413,312353,89,"Goal",0.929000015258789,0.555,0.500960946083069,"Kwon Chang-Hoon","a",5625,"OpenPlay",2019,"LeftFoot",12413,"Paderborn","Freiburg",1,3,"2019-08-24 14:30:00","Lucas Höler","Pass",3
"33",7,12414,312375,77,"BlockedShot",0.865,0.445,0.117165677249432,"Florian Grillitsch","h",116,"OpenPlay",2019,"RightFoot",12414,"Hoffenheim","Werder Bremen",3,2,"2019-08-24 14:30:00","Ishak Belfodil","Pass",17
"34",9,12414,312380,88,"MissedShots",0.918000030517578,0.445,0.0488015897572041,"Florian Grillitsch","h",116,"SetPiece",2019,"Head",12414,"Hoffenheim","Werder Bremen",3,2,"2019-08-24 14:30:00","Konstantinos Stafylidis","Aerial",17
"35",10,12414,312381,92,"BlockedShot",0.845999984741211,0.257999992370605,0.0405507050454617,"Leonardo Bittencourt","h",262,"OpenPlay",2019,"LeftFoot",12414,"Hoffenheim","Werder Bremen",3,2,"2019-08-24 14:30:00","Ihlas Bebou","BallRecovery",1
"36",15,12414,312359,41,"BlockedShot",0.774000015258789,0.507000007629395,0.0306817218661308,"Kevin Möhwald","a",7044,"OpenPlay",2019,"RightFoot",12414,"Hoffenheim","Werder Bremen",3,2,"2019-08-24 14:30:00","Yuya Osako","Pass",74
"37",18,12414,312363,46,"BlockedShot",0.740999984741211,0.624000015258789,0.0114439828321338,"Kevin Möhwald","a",7044,"SetPiece",2019,"RightFoot",12414,"Hoffenheim","Werder Bremen",3,2,"2019-08-24 14:30:00",NA,"None",74
"38",27,12414,312377,78,"MissedShots",0.790999984741211,0.288999996185303,0.0188989266753197,"Kevin Möhwald","a",7044,"OpenPlay",2019,"RightFoot",12414,"Hoffenheim","Werder Bremen",3,2,"2019-08-24 14:30:00","Maximilian Eggestein","Pass",74
"39",7,12415,312398,63,"BlockedShot",0.906999969482422,0.342999992370605,0.0131175024434924,"Dawid Kownacki","h",6190,"FromCorner",2019,"Head",12415,"Fortuna Duesseldorf","Bayer Leverkusen",1,3,"2019-08-24 14:30:00","Erik Thommy","Cross",29
"40",11,12415,312403,80,"SavedShot",0.934000015258789,0.25,0.030798876658082,"Dawid Kownacki","h",6190,"OpenPlay",2019,"RightFoot",12415,"Fortuna Duesseldorf","Bayer Leverkusen",1,3,"2019-08-24 14:30:00","Rouwen Hennings","Pass",29
"41",8,12415,312400,69,"SavedShot",0.733000030517578,0.517999992370605,0.0135423298925161,"Adam Bodzek","h",7140,"OpenPlay",2019,"RightFoot",12415,"Fortuna Duesseldorf","Bayer Leverkusen",1,3,"2019-08-24 14:30:00",NA,"None",21
"42",25,12415,312406,88,"SavedShot",0.851999969482422,0.33,0.0660162791609764,"Lucas Alario","a",6338,"OpenPlay",2019,"RightFoot",12415,"Fortuna Duesseldorf","Bayer Leverkusen",1,3,"2019-08-24 14:30:00","Nadiem Amiri","Pass",11
"43",16,12416,312433,74,"MissedShots",0.965,0.442999992370605,0.139300316572189,"Taiwo Awoniyi","h",7814,"OpenPlay",2019,"Head",12416,"Mainz 05","Borussia M.Gladbach",1,3,"2019-08-24 14:30:00","Danny Latza","Cross",21
"44",21,12416,312440,89,"BlockedShot",0.876999969482422,0.427000007629395,0.0656782686710358,"Jonathan Burkardt","h",7108,"OpenPlay",2019,"LeftFoot",12416,"Mainz 05","Borussia M.Gladbach",1,3,"2019-08-24 14:30:00",NA,"None",5
"45",34,12416,312435,78,"Goal",0.905999984741211,0.359000015258789,0.366190850734711,"Breel Embolo","a",5356,"OpenPlay",2019,"RightFoot",12416,"Mainz 05","Borussia M.Gladbach",1,3,"2019-08-24 14:30:00","Alassane Pléa","Pass",23
"46",11,12417,312464,88,"MissedShots",0.779000015258789,0.357999992370605,0.0258781630545855,"Alfred Finnbogason","h",2655,"OpenPlay",2019,"RightFoot",12417,"Augsburg","Union Berlin",1,1,"2019-08-24 14:30:00","Michael Gregoritsch","Pass",2
"47",12,12417,312465,94,"SavedShot",0.849000015258789,0.587000007629395,0.0685241669416428,"Alfred Finnbogason","h",2655,"OpenPlay",2019,"RightFoot",12417,"Augsburg","Union Berlin",1,1,"2019-08-24 14:30:00","Tin Jedvaj","Chipped",2
"48",22,12417,312461,79,"Goal",0.855,0.494000015258789,0.521479487419128,"Sebastian Andersson","a",7880,"OpenPlay",2019,"RightFoot",12417,"Augsburg","Union Berlin",1,1,"2019-08-24 14:30:00","Sebastian Polter","Pass",19
"49",23,12417,312462,81,"MissedShots",0.875999984741211,0.542000007629394,0.0238701645284891,"Sebastian Polter","a",7881,"OpenPlay",2019,"Head",12417,"Augsburg","Union Berlin",1,1,"2019-08-24 14:30:00","Christopher Trimmel","Aerial",18
"50",21,12417,312460,77,"BlockedShot",0.893000030517578,0.350999984741211,0.0586473345756531,"Suleiman Abdullahi","a",7878,"OpenPlay",2019,"RightFoot",12417,"Augsburg","Union Berlin",1,1,"2019-08-24 14:30:00",NA,"Rebound",23
"51",5,12418,312688,58,"MissedShots",0.736999969482422,0.427999992370605,0.0111509254202247,"Ahmed Kutucu","h",7309,"OpenPlay",2019,"RightFoot",12418,"Schalke 04","Bayern Munich",0,3,"2019-08-24 17:30:00",NA,"TakeOn",39
"52",9,12420,313190,71,"MissedShots",0.945,0.435,0.128218322992325,"Daishawn Redan","h",7918,"OpenPlay",2019,"RightFoot",12420,"Hertha Berlin","Wolfsburg",0,3,"2019-08-25 17:00:00",NA,"Rebound",16
"53",18,12420,313192,81,"Goal",0.82,0.549000015258789,0.11950758099556,"Josip Brekalo","a",5353,"OpenPlay",2019,"RightFoot",12420,"Hertha Berlin","Wolfsburg",0,3,"2019-08-25 17:00:00","Admir Mehmedi","Chipped",9
"54",9,12421,315423,79,"BlockedShot",0.775,0.487999992370605,0.0239979587495327,"Raffael","h",210,"OpenPlay",2019,"RightFoot",12421,"Borussia M.Gladbach","RasenBallsport Leipzig",1,3,"2019-08-30 19:30:00",NA,"None",16
"55",22,12421,315418,67,"BlockedShot",0.850999984741211,0.497000007629395,0.124431684613228,"Amadou Haidara","a",7501,"OpenPlay",2019,"LeftFoot",12421,"Borussia M.Gladbach","RasenBallsport Leipzig",1,3,"2019-08-30 19:30:00","Marcel Sabitzer","Pass",27
"56",16,12422,315684,93,"BlockedShot",0.905999984741211,0.575,0.429993778467178,"Felix Klaus","h",350,"OpenPlay",2019,"LeftFoot",12422,"Wolfsburg","Paderborn",1,1,"2019-08-31 14:30:00",NA,"None",1
"57",15,12422,315682,82,"MissedShots",0.434000015258789,0.385999984741211,0.00722623057663441,"Admir Mehmedi","h",194,"OpenPlay",2019,"RightFoot",12422,"Wolfsburg","Paderborn",1,1,"2019-08-31 14:30:00","Robin Knoche","Pass",31
"58",24,12422,315683,90,"MissedShots",0.778000030517578,0.763000030517578,0.0115701472386718,"Ben Zolinski","a",7802,"OpenPlay",2019,"RightFoot",12422,"Wolfsburg","Paderborn",1,1,"2019-08-31 14:30:00",NA,"None",1
"59",25,12423,315709,89,"MissedShots",0.981999969482422,0.524000015258789,0.854806661605835,"Simon Terodde","a",6090,"FromCorner",2019,"RightFoot",12423,"Freiburg","FC Cologne",1,2,"2019-08-31 14:30:00",NA,"None",9
"60",23,12423,315704,66,"MissedShots",0.800999984741211,0.282000007629395,0.0141864344477654,"Jorge Meré","a",2210,"SetPiece",2019,"RightFoot",12423,"Freiburg","FC Cologne",1,2,"2019-08-31 14:30:00",NA,"None",40
"61",9,12424,315634,92,"SavedShot",0.859000015258789,0.539000015258789,0.146820828318596,"Alessandro Schöpf","h",2638,"OpenPlay",2019,"RightFoot",12424,"Schalke 04","Hertha Berlin",3,0,"2019-08-31 14:30:00","Amine Harit","TakeOn",1
"62",19,12424,315630,72,"BlockedShot",0.936999969482422,0.360999984741211,0.0859910473227501,"Davie Selke","a",4280,"OpenPlay",2019,"RightFoot",12424,"Schalke 04","Hertha Berlin",3,0,"2019-08-31 14:30:00","Vladimir Darida","Throughball",27
"63",18,12424,315629,66,"MissedShots",0.81,0.649000015258789,0.0355059318244457,"Javairo Dilrosun","a",7122,"OpenPlay",2019,"LeftFoot",12424,"Schalke 04","Hertha Berlin",3,0,"2019-08-31 14:30:00","Vladimir Darida","Pass",27
"64",21,12424,315633,87,"MissedShots",0.778000030517578,0.769000015258789,0.0440910458564758,"Javairo Dilrosun","a",7122,"DirectFreekick",2019,"LeftFoot",12424,"Schalke 04","Hertha Berlin",3,0,"2019-08-31 14:30:00",NA,"Standard",27
"65",14,12425,315609,79,"Goal",0.955999984741211,0.52,0.724571406841278,"Alphonso Davies","h",7345,"OpenPlay",2019,"LeftFoot",12425,"Bayern Munich","Mainz 05",6,1,"2019-08-31 14:30:00","Thomas Müller","Pass",21
"66",17,12425,315612,86,"BlockedShot",0.799000015258789,0.355,0.0319474190473557,"Michaël Cuisance","h",6148,"OpenPlay",2019,"LeftFoot",12425,"Bayern Munich","Mainz 05",6,1,"2019-08-31 14:30:00","Kingsley Coman","Pass",9
"67",22,12425,315601,58,"BlockedShot",0.775,0.587999992370606,0.0307077933102846,"Pierre Kunde","a",7073,"OpenPlay",2019,"LeftFoot",12425,"Bayern Munich","Mainz 05",6,1,"2019-08-31 14:30:00","Edimilson Fernandes","Pass",42
"68",24,12425,315605,73,"SavedShot",0.724000015258789,0.337999992370605,0.0412610396742821,"Pierre Kunde","a",7073,"DirectFreekick",2019,"RightFoot",12425,"Bayern Munich","Mainz 05",6,1,"2019-08-31 14:30:00",NA,"Standard",42
"69",12,12426,315650,63,"MissedShots",0.961999969482422,0.374000015258789,0.159258410334587,"Nadiem Amiri","h",82,"FromCorner",2019,"RightFoot",12426,"Bayer Leverkusen","Hoffenheim",0,0,"2019-08-31 14:30:00","Leon Bailey","Cross",23
"70",16,12426,315655,83,"BlockedShot",0.755,0.537999992370605,0.0227619800716639,"Nadiem Amiri","h",82,"OpenPlay",2019,"RightFoot",12426,"Bayer Leverkusen","Hoffenheim",0,0,"2019-08-31 14:30:00",NA,"None",23
"71",25,12426,315652,75,"MissedShots",0.908000030517578,0.308999996185303,0.0589482113718987,"Jürgen Locadia","a",6542,"OpenPlay",2019,"RightFoot",12426,"Bayer Leverkusen","Hoffenheim",0,0,"2019-08-31 14:30:00","Ihlas Bebou","BallTouch",24
"72",26,12426,315658,89,"MissedShots",0.905,0.52,0.0713381990790367,"Kevin Akpoguma","a",6327,"SetPiece",2019,"Head",12426,"Bayer Leverkusen","Hoffenheim",0,0,"2019-08-31 14:30:00","Dennis Geiger","Chipped",13
"73",24,12427,316042,51,"MissedShots",0.754000015258789,0.650999984741211,0.0196907203644514,"Mahmoud Dahoud","a",205,"OpenPlay",2019,"RightFoot",12427,"Union Berlin","Borussia Dortmund",3,1,"2019-08-31 17:30:00","Julian Weigl","Pass",40
"74",28,12427,316052,95,"MissedShots",0.778000030517578,0.685,0.0198008678853512,"Mahmoud Dahoud","a",205,"OpenPlay",2019,"RightFoot",12427,"Union Berlin","Borussia Dortmund",3,1,"2019-08-31 17:30:00","Jadon Sancho","Pass",40
"75",25,12427,316047,76,"BlockedShot",0.86,0.738000030517578,0.0317920930683613,"Raphael Guerreiro","a",3455,"OpenPlay",2019,"LeftFoot",12427,"Union Berlin","Borussia Dortmund",3,1,"2019-08-31 17:30:00","Mahmoud Dahoud","Pass",10
"76",23,12428,316370,74,"MissedShots",0.915,0.477999992370605,0.323658645153046,"Alfred Finnbogason","a",2655,"OpenPlay",2019,"Head",12428,"Werder Bremen","Augsburg",3,2,"2019-09-01 14:30:00","Philipp Max","Cross",14
"77",7,12429,316484,56,"Goal",0.971999969482422,0.432999992370605,0.445095270872116,"Bas Dost","h",158,"OpenPlay",2019,"Head",12429,"Eintracht Frankfurt","Fortuna Duesseldorf",2,1,"2019-09-01 17:00:00","Gonçalo Paciência","Cross",43
"78",8,12429,316486,65,"MissedShots",0.916999969482422,0.524000015258789,0.0657570958137512,"Bas Dost","h",158,"OpenPlay",2019,"Head",12429,"Eintracht Frankfurt","Fortuna Duesseldorf",2,1,"2019-09-01 17:00:00","Danny da Costa","Aerial",43
"79",28,12429,316496,89,"SavedShot",0.764000015258789,0.723000030517578,0.017932265996933,"Jean Zimmer","a",7057,"OpenPlay",2019,"RightFoot",12429,"Eintracht Frankfurt","Fortuna Duesseldorf",2,1,"2019-09-01 17:00:00","Niko Gießelmann","Pass",24
"80",25,12429,316487,74,"BlockedShot",0.805,0.651999969482422,0.0269306600093842,"Thomas Pledl","a",363,"OpenPlay",2019,"RightFoot",12429,"Eintracht Frankfurt","Fortuna Duesseldorf",2,1,"2019-09-01 17:00:00","Oliver Fink","TakeOn",15
"81",26,12430,316943,85,"SavedShot",0.955999984741211,0.450999984741211,0.571105599403381,"Felix Klaus","a",350,"SetPiece",2019,"RightFoot",12430,"Fortuna Duesseldorf","Wolfsburg",1,1,"2019-09-13 18:30:00",NA,"None",19
"82",27,12430,316944,86,"BlockedShot",0.911999969482422,0.332000007629395,0.0588105209171772,"Felix Klaus","a",350,"OpenPlay",2019,"RightFoot",12430,"Fortuna Duesseldorf","Wolfsburg",1,1,"2019-09-13 18:30:00","Josip Brekalo","Chipped",19
"83",12,12431,317238,91,"MissedShots",0.941999969482422,0.684000015258789,0.0822814479470253,"Jonathan Burkardt","h",7108,"OpenPlay",2019,"LeftFoot",12431,"Mainz 05","Hertha Berlin",2,1,"2019-09-14 13:30:00","Jean-Paul Boëtius","Pass",1
"84",22,12432,317202,60,"MissedShots",0.711999969482422,0.362999992370605,0.00763786165043712,"Dominik Kohr","a",269,"OpenPlay",2019,"RightFoot",12432,"Augsburg","Eintracht Frankfurt",2,1,"2019-09-14 13:30:00",NA,"None",44
"85",29,12432,317209,90,"MissedShots",0.915,0.404000015258789,0.0846152603626251,"Dominik Kohr","a",269,"FromCorner",2019,"RightFoot",12432,"Augsburg","Eintracht Frankfurt",2,1,"2019-09-14 13:30:00","Daichi Kamada","None",44
"86",11,12433,317175,79,"SavedShot",0.898000030517578,0.455,0.0850805267691612,"Simon Terodde","h",6090,"SetPiece",2019,"Head",12433,"FC Cologne","Borussia M.Gladbach",0,1,"2019-09-14 13:30:00","Birger Verstraete","Cross",16
"87",10,12434,317148,86,"BlockedShot",0.951999969482422,0.569000015258789,0.0981778427958488,"Sebastian Polter","h",7881,"OpenPlay",2019,"RightFoot",12434,"Union Berlin","Werder Bremen",1,2,"2019-09-14 13:30:00","Akaki Gogia","Cross",20
"88",11,12434,317149,87,"MissedShots",0.921999969482422,0.455999984741211,0.0955850407481194,"Sebastian Polter","h",7881,"FromCorner",2019,"Head",12434,"Union Berlin","Werder Bremen",1,2,"2019-09-14 13:30:00","Christopher Trimmel","Cross",20
"89",12,12434,317150,93,"SavedShot",0.88,0.648000030517578,0.0631480365991592,"Suleiman Abdullahi","h",7878,"OpenPlay",2019,"LeftFoot",12434,"Union Berlin","Werder Bremen",1,2,"2019-09-14 13:30:00","Akaki Gogia","Pass",3
"90",19,12435,317118,69,"MissedShots",0.934000015258789,0.57,0.120230533182621,"Leon Bailey","a",5221,"OpenPlay",2019,"Head",12435,"Borussia Dortmund","Bayer Leverkusen",4,0,"2019-09-14 13:30:00","Karim Bellarabi","Cross",44
"91",22,12436,317508,63,"SavedShot",0.849000015258789,0.515,0.0967534407973289,"Corentin Tolisso","a",3603,"OpenPlay",2019,"RightFoot",12436,"RasenBallsport Leipzig","Bayern Munich",1,1,"2019-09-14 16:30:00","Alphonso Davies","Pass",24
"92",14,12437,318037,72,"BlockedShot",0.906999969482422,0.375999984741211,0.0197512824088335,"Lukas Rupp","h",62,"OpenPlay",2019,"Head",12437,"Hoffenheim","Freiburg",0,3,"2019-09-15 13:30:00","Robert Skov","Cross",43
"93",15,12437,318038,72,"MissedShots",0.786999969482422,0.664000015258789,0.0187796372920275,"Lukas Rupp","h",62,"FromCorner",2019,"LeftFoot",12437,"Hoffenheim","Freiburg",0,3,"2019-09-15 13:30:00",NA,"None",43
"94",21,12437,318046,81,"MissedShots",0.825999984741211,0.410999984741211,0.0641584247350693,"Lukas Rupp","h",62,"OpenPlay",2019,"LeftFoot",12437,"Hoffenheim","Freiburg",0,3,"2019-09-15 13:30:00","Ihlas Bebou","Pass",43
"95",16,12437,318039,72,"BlockedShot",0.855999984741211,0.570999984741211,0.0369613021612167,"Jürgen Locadia","h",6542,"FromCorner",2019,"RightFoot",12437,"Hoffenheim","Freiburg",0,3,"2019-09-15 13:30:00","Ihlas Bebou","HeadPass",43
"96",17,12437,318040,72,"MissedShots",0.91,0.385999984741211,0.0125352740287781,"Jürgen Locadia","h",6542,"FromCorner",2019,"Head",12437,"Hoffenheim","Freiburg",0,3,"2019-09-15 13:30:00","Dennis Geiger","Aerial",43
"97",18,12437,318042,74,"BlockedShot",0.855,0.409000015258789,0.0551906451582909,"Jürgen Locadia","h",6542,"FromCorner",2019,"RightFoot",12437,"Hoffenheim","Freiburg",0,3,"2019-09-15 13:30:00",NA,"None",43
"98",38,12437,318036,69,"MissedShots",0.76,0.347999992370605,0.0220003258436918,"Amir Abrashi","a",5265,"OpenPlay",2019,"RightFoot",12437,"Hoffenheim","Freiburg",0,3,"2019-09-15 13:30:00","Janik Haberer","Pass",21
"99",10,12438,318188,80,"MissedShots",0.914000015258789,0.442999992370605,0.0721394643187523,"Abdelhamid Sabiri","h",6296,"FromCorner",2019,"Head",12438,"Paderborn","Schalke 04",1,5,"2019-09-15 16:00:00","Cauly Oliveira Souza","Cross",10
"100",9,12438,318186,66,"MissedShots",0.900999984741211,0.454000015258789,0.11474072933197,"Babacar Gueye","h",3443,"SetPiece",2019,"RightFoot",12438,"Paderborn","Schalke 04",1,5,"2019-09-15 16:00:00",NA,"Rebound",30
"101",11,12438,318189,80,"BlockedShot",0.921999969482422,0.489000015258789,0.521363914012909,"Babacar Gueye","h",3443,"FromCorner",2019,"RightFoot",12438,"Paderborn","Schalke 04",1,5,"2019-09-15 16:00:00",NA,"None",30
"102",27,12438,318190,82,"Goal",0.945,0.342000007629395,0.290443569421768,"Ahmed Kutucu","a",7309,"OpenPlay",2019,"RightFoot",12438,"Paderborn","Schalke 04",1,5,"2019-09-15 16:00:00","Guido Burgstaller","Pass",20
"103",14,12439,320038,78,"SavedShot",0.755,0.560999984741211,0.0251275990158319,"Mark Uth","h",88,"OpenPlay",2019,"LeftFoot",12439,"Schalke 04","Mainz 05",2,1,"2019-09-20 18:30:00","Guido Burgstaller","Pass",29
"104",15,12439,320040,83,"MissedShots",0.906999969482422,0.445999984741211,0.0436400286853313,"Mark Uth","h",88,"OpenPlay",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,"2019-09-20 18:30:00",NA,"None",29
"105",17,12439,320043,86,"SavedShot",0.735,0.425,0.0201766528189182,"Ahmed Kutucu","h",7309,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,"2019-09-20 18:30:00","Mark Uth","Pass",8
"106",32,12439,320041,84,"SavedShot",0.800999984741211,0.482000007629395,0.0511321872472763,"Bote Baku","a",6708,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,"2019-09-20 18:30:00","Jean-Paul Boëtius","Pass",31
"107",29,12439,320035,73,"Goal",0.851999969482422,0.632999992370605,0.0630865097045898,"Karim Onisiwo","a",2631,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,"2019-09-20 18:30:00","Jean-Paul Boëtius","Pass",18
"108",30,12439,320037,77,"SavedShot",0.735,0.477999992370605,0.0179226826876402,"Karim Onisiwo","a",2631,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,"2019-09-20 18:30:00","Alexandru Maxim","TakeOn",18
